HitCorrect,age,comments,descr_left,descr_left_condition,descr_right,descr_right_condition,endTime,enjoyment,experiment_id,languages,nonselected_descr_condition,picture,rt_trial,selected_descr_condition,selected_descr_position,selections,startDate,startTime,timeSpent,trial_number,submission_id,anon_id
1,35,Was interesting.,"A row of very cute black and white cows is lined up side by side, with baby cows standing next to them. This bunch of cattle is standing together, creating a pleasant scene of cows and their young.",caption_composite,"The image shows a row of toy cows lined up next to each other. Each cow is primarily white with distinct black patches. The cows are viewed from a top-down perspective, making their shapes and arrangements clearly visible. The surface of the cows appears textured, indicating realistic details. The background is minimal and unobtrusive, focusing attention on the cows.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000032909.jpg,40.956,caption_composite,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,5,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"The image shows a small bird perched on a thin branch. The bird has a light brown body with a slightly darker crown on its head and a small, conical bill. The background consists of dry, brown grasses and twigs, creating a natural setting. The focus is primarily on the bird, which is positioned to the left side of the frame.",caption_gpt4o,"A diminutive avian creature is perched upon a slender limb, situated in a densely vegetated and brush-filled environment. The surroundings consist of an intricate network of shrubs and plants, providing a rich backdrop for this small bird as it maintains its position on the branch.",caption_verbose,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000134605.jpg,10.236,caption_gpt4o,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,6,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"There is a designated enclosed space that is surrounded by a fence, within which one can observe a grassy field that covers the ground. In this grassy area, there are three zebras that are gathered together. Additionally, there are four green poles positioned within this enclosed field, contributing to the overall setting of the area.",caption_verbose,"The image shows two zebras running in a grassy area. They have distinct black and white stripes. In the background, there are tall green poles, and a fenced area is visible. A vehicle, painted with a similar black and white striped pattern, is parked nearby. The sky is clear, with some clouds, and there are trees in the background.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000489995.jpg,35.535,caption_verbose,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,7,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A man wearing a colorful outfit is skiing down a steep slope on a sunny day. He is crouched low, bending while holding skiing poles, as he slides down the hill in motion.",caption_composite,"A man is positioned in a skiing posture, gripping a pair of skiing poles firmly in his hands. He is actively engaged in the sport as he bends his knees and body forward while navigating down a snow-covered slope on his skis.",caption_verbose,1746826518568,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000469913.jpg,51.505,caption_verbose,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,8,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A young man wearing glasses is brushing his teeth, with a toothbrush in his mouth, while someone takes his picture.",caption_composite,"A young man is engaged in the act of brushing his teeth, performing this daily hygiene routine while also wearing a pair of glasses that rest upon his nose.",caption_verbose,1746826518568,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000104543.jpg,9.331,caption_verbose,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,9,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"The image shows a giraffe standing among greenery. The giraffe is facing away from the viewer, with a long neck extending upwards. Its body is covered in a pattern of brown and cream patches. The surrounding area consists of low bushes and trees, creating a natural habitat. The background is blurred, focusing attention on the giraffe.",caption_gpt4o,"A giraffe can be observed from afar, its tall and distinctive figure partially obscured by the surrounding trees that populate the landscape. The sighting occurs at a considerable distance, where the unique silhouette of the giraffe stands out against the backdrop of the vegetation, providing a glimpse into the natural habitat in which this remarkable animal resides.",caption_verbose,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000345826.jpg,26.753,caption_verbose,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,10,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"The yellow plate features an assortment of food items, including slices of bread, an omelet, and a variety of fruits and vegetables such as oranges, apples, and tomatoes. This combination of healthy options presents a balanced meal on the plate.",caption_composite,"The image shows a yellow plate containing a meal. On the plate, there is an omelet garnished with parsley, pieces of light green pear, several wedges of orange, and slices of tomato. To the side, there are two slices of brown bread. The background features a patterned tablecloth with a woven design.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000021397.jpg,18.978,caption_gpt4o,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,11,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"In a library setting, there is a canine companion of a deep black hue, commonly referred to as a black dog, that is present alongside its human owner. The two of them are located within the confines of the library, surrounded by books and the serene atmosphere that typically characterizes such a space dedicated to reading and learning.",caption_verbose,a black dog with its owner in the library,caption_coco,1746826518568,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000074001.jpg,10.16,caption_verbose,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,12,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,A man wearing a baseball hat tossing a frisbee.,caption_coco,"A man is engaged in the activity of throwing a frisbee, and he is notably adorned with a baseball hat, which is positioned upon his head. The action of tossing the frisbee appears to be energetic, and his choice of headwear suggests a casual or sporty atmosphere in which this event is taking place.",caption_verbose,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000403349.jpg,9.259,caption_coco,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,13,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A man is performing a one-handed push-up while simultaneously eating, balancing himself on one arm as he holds his body up. He is positioned on a mat, and during this exercise, he takes a bite of some food, demonstrating his ability to combine physical activity with eating.",caption_composite,"A man is engaged in the physical activity of performing a push-up, which involves lowering and raising his body by using his arms in a repetitive motion. In the midst of completing this exercise, he takes a moment to take a bite of some food, which brings an interesting juxtaposition between his workout and the act of eating.",caption_verbose,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000438186.jpg,14.979,caption_composite,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,14,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,a gladiator movie dvd case on a travel luggage bag,caption_coco,"A suitcase is positioned on its side, with a DVD titled ""Gladiator"" resting atop it. Next to the suitcase, a travel luggage bag includes the Gladiator movie DVD case prominently displayed. Additionally, a computer case features the same Gladiator DVD placed on top of it.",caption_composite,1746826518568,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000272097.jpg,21.778,caption_coco,left,"['right', 'left']",Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,15,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"In a wide and open area, two young bears can be observed engaging in a playful fight with each other. These bears, full of youthful energy and enthusiasm, are wrestling and tumbling around as they seem to enjoy their time together in this expansive outdoor space. Their playful antics involve a variety of moves, as they interact in a way that is characteristic of their age and species.",caption_verbose,"The image shows two bears engaged in physical interaction on a grassy area. One bear is positioned to the left, exhibiting a lighter brown color, while the other bear, located to the right, is darker. They are situated near a rocky outcropping, with tall grass surrounding them. The setting appears to be natural and outdoors.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000377282.jpg,6.389,caption_verbose,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,16,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A young child, who appears to be quite small in stature, is currently engaging in playtime activities inside a luggage bag that is placed on a smooth wooden floor surface. The child seems to be enjoying this playful moment in the comfortable confines of the bag, while the wooden floor serves as a solid and sturdy base for their imaginative adventures.",caption_verbose,"The image shows a child sitting inside a black bag or suitcase placed on a flat surface. The child has short hair and is wearing a white shirt. The background includes a bookshelf filled with various books, a blue basket, and multiple objects such as fans and boxes. There is also a piece of cardboard on the floor near the bag. The lighting in the room is bright.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000233143.jpg,6.85,caption_gpt4o,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,17,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,Sausage burger with pickles and a side of greens,caption_coco,"The image shows a plate with a sandwich and a side of collard greens. The sandwich consists of sliced sausage placed on a white bread bun, topped with pickle slices. Next to the sandwich, there is a small bowl of dark green collard greens. The items are presented on a paper with a printed logo.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000159924.jpg,17.063,caption_gpt4o,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,18,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,The image depicts a zebra walking through a grassy area. The zebra has distinctive black and white stripes and is situated in a landscape that includes tall grass and some shrubs. The background shows blurred green vegetation and a clear sky. The ground appears dry and reddish-brown in color. The zebra's posture is upright as it moves along the terrain.,caption_gpt4o,"A lone zebra with gold coloring is situated in an open field of grass, his natural habitat. The zebra is walking and looking around as he moves to his left, exploring the grassy area that surrounds him.",caption_composite,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000251502.jpg,5.012,caption_composite,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,19,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"The image shows a close-up of a dog's face, primarily focusing on its mouth. The dog appears to be holding a piece of bread in its mouth. A human hand is visible, gently holding another piece of bread toward the dog. The background is blurred, making it difficult to determine the setting. The dog's fur is predominantly white with black markings.",caption_gpt4o,"A dog is in the process of enjoying a sandwich, which is being held by an individual. The person is gripping the sandwich with their hand, while the dog is positioned in a way that allows it to take bites or nibbles from the food item that is being offered to it.",caption_verbose,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000397161.jpg,26.716,caption_verbose,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,20,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,a man wearing a gray shirt is playing a video game,caption_coco,An older man wearing a gray shirt is holding a Wii remote and smiling while playing a video game.,caption_composite,1746826518568,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000274977.jpg,5.002,caption_composite,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,21,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"In the midst of a natural setting, there are two kites that are vividly decorated with a variety of bright and vibrant colors, and they have become ensnared among the branches of several trees.",caption_verbose,Two colorful kites are caught up in the trees. ,caption_coco,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000561714.jpg,5.891,caption_coco,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,22,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A black bear is walking across a big field and is also seen in a very rocky area, demonstrating its ability to navigate both environments. The bear is standing on a rocky terrain, highlighting its presence in this rugged landscape.",caption_composite,"The image depicts a black bear standing on a rocky terrain. The bear has a thick fur coat and is facing slightly toward the right. The background consists of various rocks, some covered in moss or barnacles, and there is sparse grass in the area. The setting appears to be natural and rugged, with mixed textures from the rocks and the bear's fur.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000289354.jpg,5.224,caption_composite,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,23,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A herd of cows is shown in a green grassy area, with several individuals standing and lying down on the lush field. The landscape features short grasses, providing a comfortable environment for the cows to relax. Some cows are sitting while others are standing, creating a peaceful scene of cattle in their natural habitat.",caption_composite,"The image shows a grassy field with several cows. There are two brown and white cows prominently standing in the foreground, and a few black and white cows nearby, some standing and others lying down. In the background, additional cows can be seen, and there are trees and shrubs surrounding the area. The grass appears lush and green, indicating a well-maintained pasture.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000344897.jpg,10.082,caption_composite,left,"['left', 'right', 'left']",Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,24,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"The image shows two zebras in a field. One zebra is walking towards the viewer, while the other is slightly in the background, facing away. The zebras are positioned in an area with grass and trees. The trees are dark and leafy, and there is open space in the grassy area where the zebras are located. The lighting suggests it is daytime.",caption_gpt4o,"In a specific area characterized by the presence of lush green grass, there are two zebras that can be observed. They are situated in close proximity to a collection of trees, which adds a natural backdrop to the scene.",caption_verbose,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000053916.jpg,30.746,caption_gpt4o,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,25,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,Two zebra standing next to each other on a dirt field.,caption_coco,"In a scene depicting the natural world, there are two zebras positioned closely together, standing side by side, on a field characterized by its dirt surface. The two zebras are neighboring each other, creating a visual representation of their cohabitation in this particular environment, which consists primarily of earth rather than grass or other forms of vegetation.",caption_verbose,1746826518568,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000536716.jpg,3.985,caption_verbose,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,26,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A close-up image features a hot dog in a bun, wrapped in white paper and prominently smeared with an abundance of yellow mustard. The hot dog is held by a person, showcasing the vivid contrast between the glistening mustard and the bun.",caption_composite,"The image features a close-up view of an individual who is gripping a hot dog. This detail-oriented perspective allows for a clear focus on the person's hand as they hold the food item, providing insight into the scene where the hot dog is being prepared to be eaten or enjoyed.",caption_verbose,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000506873.jpg,8.375,caption_composite,left,['left'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,27,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A golden dog sits in the grass near a yellow Frisbee, laying in the shade of the yard with its mouth open.",caption_composite,A golden dog laying in the yard with its mouth open.,caption_coco,1746826518568,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000293130.jpg,5.999,caption_coco,right,"['right', 'left', 'right']",Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,28,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,A cat laying on top of a wooden bench in a park.,caption_coco,"The image shows a cat lying on a wooden bench. The bench is made of slats, and there are green plants and grass visible in the background. The cat has a mix of gray, brown, and white fur and appears to be resting with its eyes partially closed. The setting is outdoors, with natural light illuminating the scene.",caption_gpt4o,1746826518568,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000337435.jpg,6.957,caption_gpt4o,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,29,-OPqyL2faVy0m25a94e8,11
1,35,Was interesting.,"A young boy is playing in the yard, engaging in the activity of throwing a Frisbee into the open space around him on a bright and sunny day. The weather is clear, providing a perfect outdoor environment for him to enjoy this recreational pastime.",caption_verbose,A boy in the yard throwing a Frisbee on a sunny day.,caption_coco,1746826518568,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000517468.jpg,54.035,caption_coco,right,['right'],Fri May 09 2025 22:25:26 GMT+0100 (British Summer Time),1746825926576,9.866533333333333,30,-OPqyL2faVy0m25a94e8,11
1,31,,"A dog is in the process of enjoying a sandwich, which is being held by an individual. The person is gripping the sandwich with their hand, while the dog is positioned in a way that allows it to take bites or nibbles from the food item that is being offered to it.",caption_verbose,Dog eating a sandwich that is being held by a person.,caption_coco,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000397161.jpg,50.221,caption_verbose,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,1,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A large group of cattle, consisting of numerous individuals, can be observed standing together in a vibrant and lush green field that is flourishing with healthy grass. The field provides a rich and verdant landscape that enhances the appearance of the cattle, who are positioned across the area in a manner that suggests they are comfortably grazing or simply resting in this picturesque environment.",caption_verbose,"The image shows a grassy field with several cows. There are two brown and white cows prominently standing in the foreground, and a few black and white cows nearby, some standing and others lying down. In the background, additional cows can be seen, and there are trees and shrubs surrounding the area. The grass appears lush and green, indicating a well-maintained pasture.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000344897.jpg,13.55,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,2,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,A golden dog laying in the yard with its mouth open.,caption_coco,"A golden dog sits in the grass near a yellow Frisbee, laying in the shade of the yard with its mouth open.",caption_composite,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000293130.jpg,9.191,caption_composite,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,3,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,a black dog with its owner in the library,caption_coco,"In a library setting, there is a canine companion of a deep black hue, commonly referred to as a black dog, that is present alongside its human owner. The two of them are located within the confines of the library, surrounded by books and the serene atmosphere that typically characterizes such a space dedicated to reading and learning.",caption_verbose,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000074001.jpg,6.759,caption_verbose,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,4,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A large black bear is seen moving steadily across an expansive field that stretches out before it. The bear, characterized by its dark fur, makes its way across the open space, navigating the area as it wanders from one side of the field to the other.",caption_verbose,"The image depicts a black bear standing on a rocky terrain. The bear has a thick fur coat and is facing slightly toward the right. The background consists of various rocks, some covered in moss or barnacles, and there is sparse grass in the area. The setting appears to be natural and rugged, with mixed textures from the rocks and the bear's fur.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000289354.jpg,7.919,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,5,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"On a plate, there is a selection of various items that include several pieces of bread, as well as an assortment of fruits and vegetables. This arrangement presents a combination of different food types, showcasing both the carbohydrate-rich bread and the fresh produce in the form of fruits and vegetables, all placed neatly on the surface of the plate.",caption_verbose,"The yellow plate features an assortment of food items, including slices of bread, an omelet, and a variety of fruits and vegetables such as oranges, apples, and tomatoes. This combination of healthy options presents a balanced meal on the plate.",caption_composite,1746826520536,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000021397.jpg,5.127,caption_verbose,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,6,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A lone zebra with gold coloring is situated in an open field of grass, his natural habitat. The zebra is walking and looking around as he moves to his left, exploring the grassy area that surrounds him.",caption_composite,The image depicts a zebra walking through a grassy area. The zebra has distinctive black and white stripes and is situated in a landscape that includes tall grass and some shrubs. The background shows blurred green vegetation and a clear sky. The ground appears dry and reddish-brown in color. The zebra's posture is upright as it moves along the terrain.,caption_gpt4o,1746826520536,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000251502.jpg,6.663,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,7,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,Two colorful kites are caught up in the trees. ,caption_coco,"In a row of bare trees, two colorful kites are caught, with a couple of them stuck in the leaf-free branches of a somewhat bare tree.",caption_composite,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000561714.jpg,4.999,caption_composite,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,8,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A brown horse is standing in a fenced area, wearing a striped horse blanket. This horse is positioned in the grass of a field, next to a fence, and is shown within a pen. The blanket covers the horse as it stands still in its designated space.",caption_composite,"In a spacious open area designated as a field, there exists a horse that is currently wearing a blanket featuring a striped pattern. This particular blanket is draped over the horse's body, providing it with an added layer of covering while it remains in the expansive setting of the field.",caption_verbose,1746826520536,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000526035.jpg,3.215,caption_composite,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,9,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A row of very cute black and white cows is lined up side by side, with baby cows standing next to them. This bunch of cattle is standing together, creating a pleasant scene of cows and their young.",caption_composite,"A considerable number of cows that are predominantly black and white in color are positioned in a straight line, creating a visual arrangement where they stand next to one another in an orderly fashion.",caption_verbose,1746826520536,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000032909.jpg,3.615,caption_composite,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,10,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A little girl sits in an open suitcase by a bookshelf, playing inside the luggage bag on a wooden floor. The scene features the small child engaging with her surroundings as she enjoys the unique space created by the suitcase next to a bookcase.",caption_composite,"A young child, who appears to be quite small in stature, is currently engaging in playtime activities inside a luggage bag that is placed on a smooth wooden floor surface. The child seems to be enjoying this playful moment in the comfortable confines of the bag, while the wooden floor serves as a solid and sturdy base for their imaginative adventures.",caption_verbose,1746826520536,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000233143.jpg,3.679,caption_verbose,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,11,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"Two zebras stand next to each other on a dirt field, while a couple of other zebras explore in the sand next to some chopped wood. In a zoo setting, zebras wander around their pen, with two of them walking around as well. Among the group, baby zebras are also present, moving around to explore their environment.",caption_composite,Two zebra standing next to each other on a dirt field.,caption_coco,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000536716.jpg,10.647,caption_composite,left,"['left', 'left']",Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,12,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A brown bear, accompanied by her two young cubs, is walking across a shallow river. The trio of bears is wading through the water, with the mother bear leading the way as they navigate the river's flow.",caption_composite,"A large adult bear, accompanied by two of its young cubs, is making its way through a flowing river. The bear, being the mother or protector, is leading the two small cubs as they carefully wade through the water together, navigating the currents and aquatic surroundings.",caption_verbose,1746826520536,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000434602.jpg,4.263,caption_verbose,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,13,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A lone giraffe walks across a lush green field, moving gracefully down the middle of a forest area. It is seen from a distance through trees, as it stands near a grove of tall trees, blending with the surrounding foliage while traversing the grass.",caption_composite,"The image shows a giraffe standing among greenery. The giraffe is facing away from the viewer, with a long neck extending upwards. Its body is covered in a pattern of brown and cream patches. The surrounding area consists of low bushes and trees, creating a natural habitat. The background is blurred, focusing attention on the giraffe.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000345826.jpg,3.423,caption_composite,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,14,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"In a specific area characterized by the presence of lush green grass, there are two zebras that can be observed. They are situated in close proximity to a collection of trees, which adds a natural backdrop to the scene.",caption_verbose,Two zebras are in the grass near some trees.,caption_coco,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000053916.jpg,4.231,caption_verbose,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,15,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,Sausage burger with pickles and a side of greens,caption_coco,"The image shows a plate with a sandwich and a side of collard greens. The sandwich consists of sliced sausage placed on a white bread bun, topped with pickle slices. Next to the sandwich, there is a small bowl of dark green collard greens. The items are presented on a paper with a printed logo.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_coco,sampled_images_corrected_format_2/000000159924.jpg,4.967,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,16,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A close-up image features a hot dog in a bun, wrapped in white paper and prominently smeared with an abundance of yellow mustard. The hot dog is held by a person, showcasing the vivid contrast between the glistening mustard and the bun.",caption_composite,"The image features a hot dog placed inside a bun. The bun is light in color and appears soft, partially wrapped in white paper. A sausage is visible within the bun, and a thick line of yellow mustard is applied along the top of the sausage. The hand holding the hot dog is partially visible in the bottom left of the image.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_gpt4o,sampled_images_corrected_format_2/000000506873.jpg,3.791,caption_composite,left,['left'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,17,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"A little boy is engaged in a game of frisbee, raring back with a red frisbee in a lush green field. He is actively tossing the frisbee across the yard on a sunny day, with the frisbee firmly in his hands as he prepares to throw.",caption_composite,"The image shows a young boy wearing a red t-shirt and black pants. He is in a grassy area, with a fence visible in the background. The boy appears to be in the motion of throwing something. In the background, there are stacked logs and some trees. The ground is green and well-maintained, and the lighting suggests it is a bright day.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_composite,sampled_images_corrected_format_2/000000517468.jpg,4.519,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,18,-OPqyM7Mr5QLTXRXHkNo,12
1,31,,"There is a designated enclosed space that is surrounded by a fence, within which one can observe a grassy field that covers the ground. In this grassy area, there are three zebras that are gathered together. Additionally, there are four green poles positioned within this enclosed field, contributing to the overall setting of the area.",caption_verbose,"The image shows two zebras running in a grassy area. They have distinct black and white stripes. In the background, there are tall green poles, and a fenced area is visible. A vehicle, painted with a similar black and white striped pattern, is parked nearby. The sky is clear, with some clouds, and there are trees in the background.",caption_gpt4o,1746826520536,1,informativity.json,English,caption_verbose,sampled_images_corrected_format_2/000000489995.jpg,5.095,caption_gpt4o,right,['right'],Fri May 09 2025 16:30:28 GMT-0500 (Central Daylight Time),1746826228227,4.871816666666667,19,-OPqyM7Mr5QLTXRXHkNo,12
